AI,r,m,v,,
0.021407433,0.575204808,-0.485714286,0.377702251,2580,58
0.042516003,0.566525913,-0.485714286,0.175132282,2581,58
0.008467839,0.713947923,-0.485714286,0.5189383,2582,58
0.001981753,0.810555358,-0.485714286,0.097476041,2583,58
0.020714503,0.756510299,-0.485714286,-0.092718812,2584,58
0.014709655,0.752166809,-0.485714286,0.010079292,2585,58
0.013167745,0.694114744,-0.485714286,0.032832874,2586,58
0.170374077,0.682767054,-0.485714286,0.100955605,2587,58
0.021942017,0.753995245,-0.485714286,0.092996765,2588,58
0.03114145,0.801280326,-0.485714286,-0.046869256,2589,58
0.019751051,0.826006415,-0.485714286,0.117478829,2590,58
0.010995003,0.782149514,-0.485714286,0.063160088,2591,58
0.00842599,0.754687922,-0.485714286,0.141198437,2592,58
0.000959848,0.880365263,-0.485714286,0.157032663,2593,58
0.009290595,0.838151292,-0.485714286,-0.625489904,2594,58
0.013315939,0.851774197,-0.485714286,-0.262451064,2595,58
0.006294177,0.883430746,-0.485714286,-0.304722048,2596,58
0.005528374,0.518936076,-0.485714286,0.473065614,2597,58
0.004908737,0.695527901,-0.485714286,0.265224271,2598,58
0.015481861,0.608166597,-0.485714286,0.050777534,2599,58
0.013073493,0.508459941,-0.485714286,0.461935473,2600,58
0.001836661,0.667583694,-0.485714286,0.639063742,2601,58
0.01287127,0.710300582,-0.485714286,0.178617334,2602,58
0.103555444,0.703004043,-0.485714286,0.059119196,2603,58
0.001749448,0.787949858,-0.485714286,0.322513471,2604,58
0.008249715,0.763360382,-0.485714286,0.307286736,2605,58
0.006079859,0.659500934,-0.485714286,0.28315261,2606,58
0.172153828,0.564284559,-0.485714286,0.379741687,2607,58
0.004327104,0.70103526,-0.485714286,0.216410318,2608,58
0.002793479,0.578557827,-0.485714286,0.495600035,2609,58
0.003541511,0.776836395,-0.771428571,0.024039586,2610,59
0.004769302,0.803750634,-0.771428571,-0.082149165,2611,59
0.001700152,0.7308707,-0.771428571,0.233249123,2612,59
0.002856137,0.811552775,-0.771428571,0.0379493,2613,59
0.010720779,0.229268877,-0.771428571,-0.071903459,2614,59
0.007606453,0.101223831,-0.771428571,0.582089937,2615,59
0.001533601,0.804440505,-0.771428571,0.371660406,2616,59
0.030593629,0.152970643,-0.771428571,-0.018179249,2617,59
0.06060403,0.069880943,-0.771428571,0.396588657,2618,59
0.192961112,0.191705295,-0.771428571,0.101868898,2619,59
0.037074776,0.288329457,-0.771428571,0.226905614,2620,59
0.017222974,0.503400797,-0.771428571,0.080377185,2621,59
0.015298946,0.457220529,-0.771428571,0.377702251,2622,59
0.047217318,0.462359439,-0.771428571,0.175132282,2623,59
0.003129727,0.629108476,-0.771428571,0.5189383,2624,59
0.004328164,0.680943526,-0.771428571,-0.092718812,2625,59
0.006179872,0.676215998,-0.771428571,0.010079292,2626,59
0.005489208,0.607139166,-0.771428571,0.032832874,2627,59
0.084062581,0.602122032,-0.771428571,0.100955605,2628,59
0.011530571,0.68018349,-0.771428571,0.092996765,2629,59
0.00920155,0.73475884,-0.771428571,-0.046869256,2630,59
0.006155963,0.76527525,-0.771428571,0.117478829,2631,59
0.006743296,0.717655023,-0.771428571,0.063160088,2632,59
0.004145428,0.696481449,-0.771428571,0.141198437,2633,59
0.003253014,0.794109183,-0.771428571,-0.262451064,2634,59
0.001654676,0.535365455,-0.771428571,0.050777534,2635,59
0.003130581,0.397461175,-0.771428571,0.461935473,2636,59
0.002383872,0.636804331,-0.771428571,0.178617334,2637,59
0.011406568,0.640836695,-0.771428571,0.059119196,2638,59
0.001873419,0.691093506,-0.771428571,0.307286736,2639,59
0.003753906,0.562161551,-0.771428571,0.28315261,2640,59
0.086413338,0.435954729,-0.771428571,0.379741687,2641,59
0.001242466,0.455304707,-0.771428571,0.495600035,2642,59
0.024160584,0.533618622,-0.771428571,0.024039586,2643,60
0.011906752,0.594765778,-0.771428571,0.283230671,2644,60
0.021541646,0.608813062,-0.771428571,-0.082149165,2645,60
0.005781438,0.68363205,-0.771428571,0.233249123,2646,60
0.008502191,0.662558765,-0.771428571,0.024757839,2647,60
0.013092155,0.662100735,-0.771428571,0.0379493,2648,60
0.002924128,0.842094455,-0.771428571,-0.071903459,2649,60
0.001431571,0.772165148,-0.771428571,0.582089937,2650,60
0.004657181,0.738862356,-0.771428571,0.590860127,2651,60
0.002906875,0.73898663,-0.771428571,0.336701259,2652,60
0.022829133,0.622325939,-0.771428571,0.371660406,2653,60
0.023942674,0.538580244,-0.771428571,0.110682522,2654,60
0.009489024,0.591993354,-0.771428571,0.102718597,2655,60
0.024424182,0.734374016,-0.771428571,-0.018179249,2656,60
0.007158652,0.786174863,-0.771428571,0.396588657,2657,60
0.017525004,0.750691759,-0.771428571,0.101868898,2658,60
0.03264333,0.603074049,-0.771428571,0.080377185,2659,60
0.018330951,0.662031682,-0.771428571,0.377702251,2660,60
0.013293595,0.702008444,-0.771428571,0.175132282,2661,60
0.019332924,0.50464101,-0.771428571,0.097476041,2662,60
0.011193272,0.512061778,-0.771428571,-0.092718812,2663,60
0.010321976,0.539220969,-0.771428571,0.010079292,2664,60
0.017616268,0.594997664,-0.771428571,0.032832874,2665,60
0.173815699,0.659296194,-0.771428571,0.100955605,2666,60
0.026445805,0.571841107,-0.771428571,0.092996765,2667,60
0.026877395,0.511844773,-0.771428571,-0.046869256,2668,60
0.023557323,0.56998438,-0.771428571,0.117478829,2669,60
0.034535444,0.625707312,-0.771428571,0.063160088,2670,60
0.005197189,0.71387767,-0.771428571,0.141198437,2671,60
0.001597441,0.57609629,-0.771428571,0.157032663,2672,60
0.006994877,0.51242504,-0.771428571,-0.625489904,2673,60
0.012099988,0.666598102,-0.771428571,0.065617987,2674,60
0.002236314,0.620841682,-0.771428571,0.022450377,2675,60
0.00196107,0.685848673,-0.771428571,0.811120937,2676,60
0.006126068,0.582134756,-0.771428571,0.670870244,2677,60
0.008030494,0.52875982,-0.771428571,-0.262451064,2678,60
0.002411683,0.588717135,-0.771428571,0.212276275,2679,60
0.002119278,0.558489798,-0.771428571,-0.304722048,2680,60
0.005263564,0.585468688,-0.771428571,-0.428875972,2681,60
0.001844503,0.752705745,-0.771428571,0.473065614,2682,60
0.010285857,0.696746806,-0.771428571,0.265224271,2683,60
0.001993387,0.71894709,-0.771428571,0.396138751,2684,60
0.023669372,0.694752057,-0.771428571,0.050777534,2685,60
0.013117423,0.696664796,-0.771428571,0.461935473,2686,60
0.010585422,0.60144222,-0.771428571,0.639063742,2687,60
0.034734368,0.596397687,-0.771428571,0.178617334,2688,60
0.122502635,0.662979724,-0.771428571,0.059119196,2689,60
0.003322102,0.659614915,-0.771428571,0.519130031,2690,60
0.006258856,0.550547551,-0.771428571,0.322513471,2691,60
0.074559175,0.509864769,-0.771428571,0.307286736,2692,60
0.011819581,0.56883972,-0.771428571,0.28315261,2693,60
0.094883238,0.63043996,-0.771428571,0.379741687,2694,60
0.00629929,0.671924151,-0.771428571,0.216410318,2695,60
0.002556462,0.621731421,-0.771428571,0.495600035,2696,60
0.003070635,0.625615987,-0.771428571,0.145727317,2697,60
0.047129445,0.541839199,-0.714285714,-0.071903459,2698,61
0.004046598,0.70011435,-0.714285714,-0.018179249,2699,61
0.050977834,0.566532739,-0.714285714,0.396588657,2700,61
0.048920957,0.604849353,-0.714285714,0.101868898,2701,61
0.013284369,0.694870856,-0.714285714,0.226905614,2702,61
0.007044328,0.769495942,-0.714285714,0.080377185,2703,61
0.003587405,0.712413928,-0.714285714,0.377702251,2704,61
0.006086099,0.675073602,-0.714285714,0.175132282,2705,61
0.015937457,0.753168096,-0.714285714,0.100955605,2706,61
0.001162026,0.790554926,-0.714285714,0.473065614,2707,61
0.002052775,0.771493208,-0.714285714,0.461935473,2708,61
0.026243395,0.877546317,-0.714285714,0.059119196,2709,61
0.037105173,0.768063318,-0.714285714,0.379741687,2710,61
0.013311217,0.660810087,-0.428571429,0.024039586,2711,62
0.020971255,0.579463794,-0.428571429,-0.082149165,2712,62
0.03419739,0.460484657,-0.428571429,0.233249123,2713,62
0.005062772,0.440314318,-0.428571429,0.464357724,2714,62
0.024553417,0.487069799,-0.428571429,0.024757839,2715,62
0.035344638,0.513672412,-0.428571429,0.0379493,2716,62
0.007140743,0.567793508,-0.428571429,-0.37610716,2717,62
0.069360702,0.420832551,-0.428571429,0.030260449,2718,62
0.021317523,0.445937703,-0.428571429,-0.015512702,2719,62
0.039163485,0.494655826,-0.428571429,0.104353985,2720,62
0.011380557,0.608238944,-0.428571429,-0.152173471,2721,62
0.006583357,0.573756255,-0.428571429,-0.055581466,2722,62
0.001693425,0.8073374,-0.428571429,-0.018179249,2723,62
0.001685699,0.777070182,-0.428571429,0.396588657,2724,62
0.004115281,0.736789452,-0.428571429,0.101868898,2725,62
0.017345442,0.688054234,-0.428571429,0.080377185,2726,62
0.002737924,0.657173236,-0.428571429,0.377702251,2727,62
0.008929174,0.642861187,-0.428571429,0.175132282,2728,62
0.004984292,0.680179622,-0.428571429,-0.092718812,2729,62
0.010877471,0.631801252,-0.428571429,0.010079292,2730,62
0.016753807,0.607798342,-0.428571429,0.032832874,2731,62
0.02672939,0.563753996,-0.428571429,0.100955605,2732,62
0.01379204,0.588272275,-0.428571429,0.092996765,2733,62
0.012844976,0.59507956,-0.428571429,0.117478829,2734,62
0.023081856,0.517043257,-0.428571429,0.063160088,2735,62
0.027865683,0.474651941,-0.428571429,0.141198437,2736,62
0.008928369,0.700059331,-0.428571429,-0.262451064,2737,62
0.008254202,0.858948144,-0.428571429,0.059119196,2738,62
0.004015335,0.738964442,-0.428571429,0.28315261,2739,62
0.018043538,0.750241631,-0.428571429,0.379741687,2740,62
0.068461925,0.581400308,-0.428571429,0.024039586,2741,63
0.017680008,0.620565532,-0.428571429,0.283230671,2742,63
0.078061809,0.61013062,-0.428571429,-0.082149165,2743,63
0.008779356,0.626401004,-0.428571429,0.233249123,2744,63
0.00805292,0.626888212,-0.428571429,0.024757839,2745,63
0.031146099,0.636730411,-0.428571429,0.0379493,2746,63
0.00910938,0.661225689,-0.428571429,-0.396144089,2747,63
0.005652954,0.669445176,-0.428571429,-0.37610716,2748,63
0.005670798,0.692393106,-0.428571429,0.104353985,2749,63
0.001973453,0.733160148,-0.428571429,0.138969263,2750,63
0.00622953,0.712804101,-0.428571429,-0.152173471,2751,63
0.006989535,0.749427755,-0.428571429,-0.201876111,2752,63
0.003267924,0.769091103,-0.428571429,0.056352968,2753,63
0.000856779,0.880221753,-0.428571429,0.746452675,2754,63
0.0092748,0.772036399,-0.428571429,0.174920113,2755,63
0.007226124,0.661034593,-0.428571429,-0.055581466,2756,63
0.006432352,0.786849686,-0.428571429,0.590860127,2757,63
0.003922029,0.835171799,-0.428571429,0.460068738,2758,63
0.006597231,0.795161472,-0.428571429,0.336701259,2759,63
0.01835884,0.704654574,-0.428571429,0.371660406,2760,63
0.016786694,0.635622175,-0.428571429,0.110682522,2761,63
0.016898655,0.683996999,-0.428571429,0.102718597,2762,63
0.005885122,0.701417686,-0.428571429,-0.018179249,2763,63
0.003842837,0.730423698,-0.428571429,0.396588657,2764,63
0.02040257,0.692525418,-0.428571429,0.101868898,2765,63
0.018085842,0.641670347,-0.428571429,0.226905614,2766,63
0.037784267,0.57881208,-0.428571429,0.080377185,2767,63
0.010092481,0.608396299,-0.428571429,0.377702251,2768,63
0.009759234,0.637172402,-0.428571429,0.175132282,2769,63
0.022869569,0.559931999,-0.428571429,0.5189383,2770,63
0.006286725,0.592637357,-0.428571429,0.097476041,2771,63
0.023268286,0.550514059,-0.428571429,-0.092718812,2772,63
0.02541766,0.54601068,-0.428571429,0.010079292,2773,63
0.029604848,0.560438226,-0.428571429,0.032832874,2774,63
0.169147911,0.598512305,-0.428571429,0.100955605,2775,63
0.068034809,0.554204745,-0.428571429,0.092996765,2776,63
0.079671149,0.560896608,-0.428571429,-0.046869256,2777,63
0.056997073,0.578441657,-0.428571429,0.117478829,2778,63
0.041722571,0.586151459,-0.428571429,0.063160088,2779,63
0.005647478,0.645859042,-0.428571429,0.141198437,2780,63
0.00561807,0.718525361,-0.428571429,-0.352141716,2781,63
0.007582349,0.753190193,-0.428571429,-0.435344298,2782,63
0.007167203,0.833607942,-0.428571429,0.071788494,2783,63
0.004003606,0.760362888,-0.428571429,0.316097452,2784,63
0.003261967,0.765144122,-0.428571429,0.247495256,2785,63
0.004599638,0.78886937,-0.428571429,-0.342470476,2786,63
0.004363087,0.857897885,-0.428571429,-0.553437866,2787,63
0.002300723,0.84922155,-0.428571429,0.339330534,2788,63
0.011702986,0.672265867,-0.428571429,0.157032663,2789,63
0.015530444,0.597628722,-0.428571429,-0.625489904,2790,63
0.006519656,0.747597669,-0.428571429,0.065617987,2791,63
0.002863332,0.708760193,-0.428571429,0.022450377,2792,63
0.002533829,0.761197486,-0.428571429,0.811120937,2793,63
0.010052552,0.675020789,-0.428571429,0.670870244,2794,63
0.035461564,0.598065835,-0.428571429,-0.262451064,2795,63
0.008618263,0.668609759,-0.428571429,0.212276275,2796,63
0.013337194,0.630889618,-0.428571429,-0.304722048,2797,63
0.020897979,0.638246313,-0.428571429,-0.428875972,2798,63
0.00297576,0.691325559,-0.428571429,0.156196007,2799,63
0.002835402,0.89132904,-0.428571429,0.34545599,2800,63
0.003288541,0.922601442,-0.428571429,0.179895561,2801,63
0.004418778,0.955117587,-0.428571429,-0.105241991,2802,63
0.002586198,0.944186275,-0.428571429,0.207138658,2803,63
0.011956892,0.722332742,-0.428571429,0.265224271,2804,63
0.004518977,0.760621116,-0.428571429,0.396138751,2805,63
0.009839167,0.702608765,-0.428571429,0.050777534,2806,63
0.003647883,0.685027563,-0.428571429,0.461935473,2807,63
0.009915528,0.630821471,-0.428571429,0.639063742,2808,63
0.051878601,0.64224426,-0.428571429,0.178617334,2809,63
0.151901241,0.696327211,-0.428571429,0.059119196,2810,63
0.007818657,0.718274578,-0.428571429,0.519130031,2811,63
0.013409331,0.632122716,-0.428571429,0.322513471,2812,63
0.058442966,0.579302751,-0.428571429,0.307286736,2813,63
0.016492245,0.584643341,-0.428571429,0.28315261,2814,63
0.213543788,0.61609938,-0.428571429,0.379741687,2815,63
0.009877445,0.703201372,-0.428571429,0.216410318,2816,63
0.00304565,0.610458416,-0.428571429,0.495600035,2817,63
0.00635886,0.730239419,-0.428571429,0.051455923,2818,63
0.003870442,0.739445887,-0.428571429,0.204091338,2819,63
0.005000085,0.748587697,-0.428571429,0.111110093,2820,63
0.00367386,0.704656776,-0.428571429,0.172814635,2821,63
0.009738032,0.669691579,-0.428571429,0.145727317,2822,63
0.0041361,0.933629606,-0.428571429,0.393224514,2823,63
0.002194681,0.830691649,-0.428571429,0.167269692,2824,63
0.058204191,0.91296119,0.085714286,0.024039586,2825,64
0.020207339,0.937212645,0.085714286,0.283230671,2826,64
0.115613093,0.916340233,0.085714286,-0.082149165,2827,64
0.040572126,0.839658638,0.085714286,0.233249123,2828,64
0.00427299,0.852686048,0.085714286,0.464357724,2829,64
0.036395049,0.888878854,0.085714286,0.024757839,2830,64
0.087037768,0.909780306,0.085714286,0.0379493,2831,64
0.010140403,0.95953779,0.085714286,-0.396144089,2832,64
0.014136497,0.945577066,0.085714286,-0.37610716,2833,64
0.012921877,0.879088474,0.085714286,0.030260449,2834,64
0.009324991,0.909187323,0.085714286,-0.015512702,2835,64
0.023600167,0.929947544,0.085714286,0.104353985,2836,64
0.009513882,0.974548452,0.085714286,-0.152173471,2837,64
0.017996352,0.943439025,0.085714286,-0.055581466,2838,64
0.33875513,0.544676238,0.085714286,-0.071903459,2839,64
0.057579177,0.661304209,0.085714286,0.582089937,2840,64
0.008281415,0.952307892,0.085714286,0.590860127,2841,64
0.005596137,0.995193454,0.085714286,0.460068738,2842,64
0.008994725,0.980360539,0.085714286,0.336701259,2843,64
0.0326804,0.951157436,0.085714286,0.371660406,2844,64
0.011451286,0.931083646,0.085714286,0.110682522,2845,64
0.020800846,0.954422746,0.085714286,0.102718597,2846,64
0.188508372,0.688098841,0.085714286,-0.018179249,2847,64
0.277920449,0.589662787,0.085714286,0.396588657,2848,64
0.606717095,0.630168713,0.085714286,0.101868898,2849,64
0.436018092,0.701222982,0.085714286,0.226905614,2850,64
0.28925863,0.773241618,0.085714286,0.080377185,2851,64
0.178082929,0.728962919,0.085714286,0.377702251,2852,64
0.344412528,0.703172614,0.085714286,0.175132282,2853,64
0.065655229,0.839630129,0.085714286,0.5189383,2854,64
0.011171477,0.907727828,0.085714286,0.097476041,2855,64
0.052560952,0.861770995,0.085714286,-0.092718812,2856,64
0.056330836,0.849856947,0.085714286,0.010079292,2857,64
0.076289772,0.802112395,0.085714286,0.032832874,2858,64
0.733908936,0.774255934,0.085714286,0.100955605,2859,64
0.106893349,0.842420263,0.085714286,0.092996765,2860,64
0.056762971,0.889961626,0.085714286,-0.046869256,2861,64
0.092258043,0.895694411,0.085714286,0.117478829,2862,64
0.153698229,0.849121517,0.085714286,0.063160088,2863,64
0.086916485,0.803229371,0.085714286,0.141198437,2864,64
0.004734234,0.963359213,0.085714286,0.157032663,2865,64
0.021403641,0.923577284,0.085714286,-0.625489904,2866,64
0.006153546,0.99114072,0.085714286,0.022450377,2867,64
0.016947568,0.972619198,0.085714286,0.670870244,2868,64
0.034072965,0.928647575,0.085714286,-0.262451064,2869,64
0.012855482,0.976863109,0.085714286,0.212276275,2870,64
0.010390029,0.953419206,0.085714286,-0.304722048,2871,64
0.012878705,0.957281209,0.085714286,-0.428875972,2872,64
0.00456785,0.992330133,0.085714286,0.156196007,2873,64
0.042781498,0.762703891,0.085714286,0.473065614,2874,64
0.019125154,0.853890163,0.085714286,0.265224271,2875,64
0.003620852,0.915358151,0.085714286,0.396138751,2876,64
0.051594041,0.80455591,0.085714286,0.050777534,2877,64
0.061465573,0.753680673,0.085714286,0.461935473,2878,64
0.011743414,0.828650366,0.085714286,0.639063742,2879,64
0.036169568,0.855498791,0.085714286,0.178617334,2880,64
0.393015181,0.85669776,0.085714286,0.059119196,2881,64
0.00783213,0.91759889,0.085714286,0.519130031,2882,64
0.01047127,0.901389184,0.085714286,0.322513471,2883,64
0.044266587,0.876803503,0.085714286,0.307286736,2884,64
0.066788538,0.812809177,0.085714286,0.28315261,2885,64
0.60341823,0.762861516,0.085714286,0.379741687,2886,64
0.021142459,0.856029327,0.085714286,0.216410318,2887,64
0.016395138,0.769588087,0.085714286,0.495600035,2888,64
0.012342668,0.976320905,0.085714286,0.145727317,2889,64
0.015653225,0.806004465,-0.257142857,-0.315072859,2890,65
0.005963479,0.812086801,-0.257142857,-0.435344298,2891,65
0.001484221,0.786647445,-0.257142857,0.247495256,2892,65
0.005124267,0.756266053,-0.257142857,-0.342470476,2893,65
0.001251547,0.703262515,-0.257142857,0.454567478,2894,65
0.012417894,0.650067168,-0.257142857,-0.553437866,2895,65
0.006695569,0.669763895,-0.257142857,0.339330534,2896,65
0.002236026,0.992833733,-0.257142857,0.252904627,2897,65
0.002572066,0.882181013,-0.257142857,0.1505641,2898,65
0.019843644,0.837656366,-0.257142857,0.161113121,2899,65
0.003950765,0.911494605,-0.257142857,-0.304722048,2900,65
0.002875639,0.864167501,-0.257142857,0.156196007,2901,65
0.00285422,0.858454955,-0.257142857,0.252140096,2902,65
0.027460992,0.581220482,-0.257142857,0.34545599,2903,65
0.045561455,0.524552719,-0.257142857,0.179895561,2904,65
0.350650704,0.458359704,-0.257142857,-0.105241991,2905,65
0.090408273,0.280327867,-0.257142857,0.471685753,2906,65
0.191924031,0.247671335,-0.257142857,-0.065529269,2907,65
0.016738632,0.334267151,-0.257142857,0.582004954,2908,65
0.050871852,0.452858581,-0.257142857,0.434924784,2909,65
0.026330125,0.485034428,-0.257142857,0.278059149,2910,65
0.003263378,0.555570967,-0.257142857,0.41290199,2911,65
0.006369619,0.616386953,-0.257142857,0.189832553,2912,65
0.138277457,0.511867945,-0.257142857,0.207138658,2913,65
0.011180187,0.451435853,-0.257142857,0.293844078,2914,65
0.160041811,0.380535652,-0.257142857,-0.378872745,2915,65
0.030644727,0.340137842,-0.257142857,0.304136945,2916,65
0.009896711,0.54776297,-0.257142857,0.526618487,2917,65
0.053184507,0.393773154,-0.257142857,0.177291688,2918,65
0.131921553,0.315587073,-0.257142857,0.164157307,2919,65
0.011263227,0.518863227,-0.257142857,0.672055476,2920,65
0.005243331,0.841915215,-0.257142857,0.051455923,2921,65
0.002459882,0.813659645,-0.257142857,0.204091338,2922,65
0.003377755,0.846638577,-0.257142857,0.172814635,2923,65
0.006971024,0.62703328,-0.257142857,0.393224514,2924,65
0.008089327,0.646293898,-0.257142857,0.155513189,2925,65
0.042211654,0.612893634,-0.257142857,0.076895605,2926,65
0.002359796,0.758210113,-0.257142857,0.540434533,2927,65
0.00146334,0.80237111,-0.257142857,0.966678518,2928,65
0.006146706,0.74441076,-0.257142857,0.167269692,2929,65
0.002639219,0.669865806,-0.257142857,0.429095339,2930,65
0.004173499,0.760347695,-0.257142857,0.31984501,2931,65
0.026175721,0.738152873,-0.257142857,-0.149340775,2932,65
0.002786192,0.65763912,-0.257142857,0.378524607,2933,65
0.014313457,0.556023459,-0.257142857,0.35109535,2934,65
0.03368291,0.671633173,-0.257142857,0.068506999,2935,65
0.011868559,0.913501565,-0.2,0.024039586,2936,66
0.00389916,0.939252491,-0.2,0.283230671,2937,66
0.02604663,0.919776514,-0.2,-0.082149165,2938,66
0.008158201,0.848010582,-0.2,0.233249123,2939,66
0.00615958,0.895146242,-0.2,0.024757839,2940,66
0.016654224,0.915302211,-0.2,0.0379493,2941,66
0.002714372,0.888660059,-0.2,0.030260449,2942,66
0.004495254,0.936807886,-0.2,0.104353985,2943,66
0.003290396,0.947725632,-0.2,-0.055581466,2944,66
0.106390315,0.518828713,-0.2,-0.071903459,2945,66
0.016516244,0.641116629,-0.2,0.582089937,2946,66
0.006543649,0.944040396,-0.2,0.371660406,2947,66
0.004654659,0.948663061,-0.2,0.102718597,2948,66
0.076867666,0.672728837,-0.2,-0.018179249,2949,66
0.061164113,0.579884538,-0.2,0.396588657,2950,66
0.159138341,0.626674433,-0.2,0.101868898,2951,66
0.059971426,0.695908877,-0.2,0.226905614,2952,66
0.065114879,0.771134909,-0.2,0.080377185,2953,66
0.034937382,0.730477234,-0.2,0.377702251,2954,66
0.048783143,0.70810492,-0.2,0.175132282,2955,66
0.011610537,0.836695201,-0.2,0.5189383,2956,66
0.002647965,0.904626965,-0.2,0.097476041,2957,66
0.013460448,0.860615778,-0.2,-0.092718812,2958,66
0.010909293,0.850774216,-0.2,0.010079292,2959,66
0.018206563,0.804623566,-0.2,0.032832874,2960,66
0.118907013,0.780619128,-0.2,0.100955605,2961,66
0.021438752,0.845233946,-0.2,0.092996765,2962,66
0.014705375,0.889728546,-0.2,-0.046869256,2963,66
0.017849723,0.898316917,-0.2,0.117478829,2964,66
0.02808942,0.854709192,-0.2,0.063160088,2965,66
0.016429888,0.813645761,-0.2,0.141198437,2966,66
0.006067218,0.921690483,-0.2,-0.625489904,2967,66
0.002811997,0.969235583,-0.2,0.670870244,2968,66
0.00983874,0.928083295,-0.2,-0.262451064,2969,66
0.003722617,0.952671132,-0.2,-0.304722048,2970,66
0.015289443,0.74403524,-0.2,0.473065614,2971,66
0.001398574,0.816680622,-0.2,0.488151334,2972,66
0.006488271,0.840676881,-0.2,0.265224271,2973,66
0.018764126,0.790462437,-0.2,0.050777534,2974,66
0.030011612,0.739720759,-0.2,0.461935473,2975,66
0.002623078,0.819977742,-0.2,0.639063742,2976,66
0.010850634,0.846849974,-0.2,0.178617334,2977,66
0.121275753,0.845047514,-0.2,0.059119196,2978,66
0.001647323,0.907815395,-0.2,0.519130031,2979,66
0.002266496,0.895207531,-0.2,0.322513471,2980,66
0.010227989,0.872951435,-0.2,0.307286736,2981,66
0.011578253,0.807576514,-0.2,0.28315261,2982,66
0.172129238,0.755785977,-0.2,0.379741687,2983,66
0.005582194,0.843970704,-0.2,0.216410318,2984,66
0.003014495,0.762878382,-0.2,0.495600035,2985,66
0.009554087,0.882674054,-0.028571429,0.024039586,2986,67
0.013918262,0.857561169,-0.028571429,-0.082149165,2987,67
0.009175951,0.740692424,-0.028571429,0.233249123,2988,67
0.004703137,0.688419103,-0.028571429,0.464357724,2989,67
0.005729904,0.803936014,-0.028571429,0.024757839,2990,67
0.007219129,0.829761946,-0.028571429,0.0379493,2991,67
0.006871802,0.756058774,-0.028571429,0.030260449,2992,67
0.007536272,0.831720237,-0.028571429,0.104353985,2993,67
0.004078187,0.732356101,-0.028571429,-0.071903459,2994,67
0.00888959,0.797800128,-0.028571429,-0.018179249,2995,67
0.010193356,0.700219886,-0.028571429,0.396588657,2996,67
0.02548178,0.693843302,-0.028571429,0.101868898,2997,67
0.006479364,0.753693393,-0.028571429,0.226905614,2998,67
0.02927807,0.787657246,-0.028571429,0.080377185,2999,67
0.018507419,0.726566861,-0.028571429,0.377702251,3000,67
0.025519222,0.681445554,-0.028571429,0.175132282,3001,67
0.004429375,0.848696288,-0.028571429,0.5189383,3002,67
0.01742832,0.853274147,-0.028571429,-0.092718812,3003,67
0.0093234,0.825359586,-0.028571429,0.010079292,3004,67
0.022498552,0.772594515,-0.028571429,0.032832874,3005,67
0.108648849,0.715154067,-0.028571429,0.100955605,3006,67
0.013403526,0.801817733,-0.028571429,0.092996765,3007,67
0.005979532,0.869610794,-0.028571429,-0.046869256,3008,67
0.010616598,0.848014024,-0.028571429,0.117478829,3009,67
0.008322946,0.77925247,-0.028571429,0.063160088,3010,67
0.023435601,0.68914416,-0.028571429,0.141198437,3011,67
0.007836251,0.906480824,-0.028571429,-0.262451064,3012,67
0.003958585,0.845679103,-0.028571429,0.461935473,3013,67
0.029101063,0.923911839,-0.028571429,0.059119196,3014,67
0.010342235,0.887986882,-0.028571429,0.307286736,3015,67
0.005268767,0.842844585,-0.028571429,0.28315261,3016,67
0.112037144,0.813347193,-0.028571429,0.379741687,3017,67
0.007669919,0.428123002,-0.771428571,-0.071903459,3018,68
0.00095134,0.610923103,-0.771428571,0.582089937,3019,68
0.001803526,0.650820398,-0.771428571,-0.018179249,3020,68
0.004672659,0.526141535,-0.771428571,0.396588657,3021,68
0.015325653,0.591651829,-0.771428571,0.101868898,3022,68
0.003103964,0.679035593,-0.771428571,0.226905614,3023,68
0.003217759,0.766577583,-0.771428571,0.080377185,3024,68
0.002621438,0.694086167,-0.771428571,0.175132282,3025,68
0.005177499,0.777639708,-0.771428571,0.100955605,3026,68
0.004702143,0.84813937,-0.771428571,0.059119196,3027,68
0.00533888,0.749140876,-0.771428571,0.379741687,3028,68
0.00303678,0.758425246,-0.714285714,0.024039586,3029,69
0.002446563,0.783155888,-0.714285714,-0.082149165,3030,69
0.002270986,0.789535112,-0.714285714,0.0379493,3031,69
0.010609921,0.283055723,-0.714285714,-0.071903459,3032,69
0.00314932,0.202896906,-0.714285714,0.582089937,3033,69
0.001395347,0.801142142,-0.714285714,0.371660406,3034,69
0.022318836,0.19336955,-0.714285714,-0.018179249,3035,69
0.020596427,0.399115822,-0.714285714,0.377702251,3036,69
0.042209755,0.3990979,-0.714285714,0.175132282,3037,69
0.002724875,0.6082264,-0.714285714,0.5189383,3038,69
0.002715059,0.659661282,-0.714285714,-0.092718812,3039,69
0.003422133,0.650488785,-0.714285714,0.010079292,3040,69
0.003673275,0.571593321,-0.714285714,0.032832874,3041,69
0.027731474,0.560653088,-0.714285714,0.100955605,3042,69
0.006553721,0.651677551,-0.714285714,0.092996765,3043,69
0.006455438,0.715224201,-0.714285714,-0.046869256,3044,69
0.00508614,0.743356673,-0.714285714,0.117478829,3045,69
0.004963446,0.689051683,-0.714285714,0.063160088,3046,69
0.003427545,0.663136704,-0.714285714,0.141198437,3047,69
