AI,Rrup,Mw,Vs30,zh,
0.001728089,63.68511145,4.9,386.0611,4188,100
0.007999844,51.41713226,4.9,377.0819,4189,100
0.005936604,61.5984281,4.9,363.2759,4190,100
0.024830344,73.6080181,4.9,421.7628,4191,100
0.002360608,91.40102358,4.9,327.6713,4192,100
0.001728864,71.74420445,4.9,504.4681,4193,100
0.008643172,76.05036061,4.9,253.933,4194,100
0.006102842,77.96135558,4.9,321.4917,4195,100
0.004908803,80.67874935,4.9,278.458,4196,100
0.00627293,68.21038751,4.9,306.3208,4197,100
0.011584693,59.67209771,4.9,293.7617,4198,100
0.00549218,59.81029111,5,206.55794,4199,101
0.002374699,52.40817727,5,243.66833,4200,101
0.012118627,48.87446897,5,248.68715,4201,101
0.002470265,58.76675383,5,127.1408,4202,101
0.004406746,45.40838298,5,131.13963,4203,101
0.001662499,50.2692309,5,245.74942,4204,101
0.003534132,41.27426858,5,228.96497,4205,101
0.009991148,37.38958455,5,275.56555,4206,101
0.008994296,33.52681905,5,290.70941,4207,101
0.024451879,43.51300005,5,185.37057,4208,101
0.010383396,51.76326758,5,171.66423,4209,101
0.014087146,35.52461965,5,166.97049,4210,101
0.012396648,43.43628131,5,255.86218,4211,101
0.020035131,43.7165003,5,389.23804,4212,101
0.003654308,66.65034927,5,144.11224,4213,101
0.009038052,52.05347488,5,165.19353,4214,101
0.005360761,56.83360979,5,307.31921,4215,101
0.002663989,47.87948949,5,215.21594,4216,101
0.002041764,89.72960945,5,274.122,4217,101
0.00206887,68.33660871,5,258.5682,4218,101
0.002459611,68.44378248,5,136.088,4219,101
0.004006801,73.11775389,5,119.6667,4220,101
0.002178701,80.03061039,5,262.0394,4221,101
0.001596105,139.6194611,5,199.3158,4222,101
0.006177673,103.132574,5.3,243.39799,4223,102
0.004134852,112.9104761,5.3,363.31973,4224,102
0.005979691,105.1339148,5.3,206.55794,4225,102
0.003646885,84.17490715,5.3,336.31079,4226,102
0.003115871,97.64537627,5.3,243.66833,4227,102
0.004762787,104.6871056,5.3,248.68715,4228,102
0.001325416,100.2460253,5.3,245.74942,4229,102
0.023254008,77.96434601,5.3,209.85481,4230,102
0.012917908,76.82838801,5.3,576.61603,4231,102
0.001996839,141.2511949,5.3,584.48499,4232,102
0.006456324,128.864277,5.3,416.52783,4233,102
0.002006349,114.9806913,5.3,278.27405,4234,102
0.004444152,127.2186386,5.3,274.86993,4235,102
0.001963642,140.4359569,5.3,359.18896,4236,102
0.038522404,71.29861316,5.3,228.0233,4237,102
0.022798063,64.24291367,5.3,432.8886,4238,102
0.123678248,59.19396919,5.3,274.5092,4239,102
0.05758587,60.87889065,5.3,333.0297,4240,102
0.084811628,66.60989468,5.3,265.5409,4241,102
0.030561987,59.4665608,5.3,420.4355,4242,102
0.042933623,58.04308571,5.3,307.42,4243,102
0.009543244,81.86269459,5.3,522.9963,4244,102
0.00203705,103.8405866,5.3,272.6518,4245,102
0.011794858,86.61083797,5.3,203.2111,4246,102
0.009598304,82.18116148,5.3,238.2027,4247,102
0.016889871,70.63013559,5.3,246.7284,4248,102
0.067703577,66.46397769,5.3,274.122,4249,102
0.014074157,80.08118469,5.3,270.7708,4250,102
0.006037044,95.11889004,5.3,218.1334,4251,102
0.009608219,96.92166144,5.3,281.2124,4252,102
0.01350302,83.53978598,5.3,258.5682,4253,102
0.008970132,77.50239433,5.3,291.7127,4254,102
0.005001797,108.5698792,5.3,89.19601,4255,102
0.009625705,109.6284795,5.3,156.3224,4256,102
0.003106926,92.04089476,5.3,487.2012,4257,102
0.00104043,109.87691,5.3,498.6939,4258,102
0.009263903,106.4468431,5.3,353.3482,4259,102
0.005533117,92.64032018,5.3,253.6669,4260,102
0.012220646,79.57503764,5.3,478.8921,4261,102
0.001689191,87.54571596,5.3,629.692,4262,102
0.008751187,95.57987025,5.3,309.0803,4263,102
0.040506536,103.1353255,5.3,256.9584,4264,102
0.001587065,121.4362753,5.3,523.1513,4265,102
0.001539648,106.3859036,5.3,386.0611,4266,102
0.009253404,94.03570613,5.3,377.0819,4267,102
0.026266415,77.8083567,5.3,363.2759,4268,102
0.104576902,70.04140013,5.3,421.7628,4269,102
0.004437079,103.9917359,5.3,327.6713,4270,102
0.004812521,70.74151758,5.3,504.4681,4271,102
0.004409146,139.7820589,5.2,243.39799,4272,103
0.009298051,137.4240437,5.2,206.55794,4273,103
0.003277318,104.7946483,5.2,336.31079,4274,103
0.004473033,132.5131855,5.2,248.68715,4275,103
0.003675112,68.58208221,5.2,209.85481,4276,103
0.003039732,87.75354168,5.2,576.61603,4277,103
0.002593122,169.6917133,5.2,416.52783,4278,103
0.001957459,168.5781555,5.2,274.86993,4279,103
0.007587973,87.63998929,5.2,228.0233,4280,103
0.020754677,63.34947694,5.2,432.8886,4281,103
0.052716122,64.91490023,5.2,274.5092,4282,103
0.014528143,80.50415615,5.2,333.0297,4283,103
0.088315197,95.45742183,5.2,265.5409,4284,103
0.014770195,80.37121668,5.2,420.4355,4285,103
0.026886733,71.75114012,5.2,307.42,4286,103
0.005021972,117.1159444,5.2,522.9963,4287,103
0.010367612,122.490169,5.2,203.2111,4288,103
0.005443099,115.6642339,5.2,238.2027,4289,103
0.009130034,99.52801517,5.2,246.7284,4290,103
0.047987641,87.26701139,5.2,274.122,4291,103
0.010583592,110.9522229,5.2,270.7708,4292,103
0.005018426,131.7245759,5.2,218.1334,4293,103
0.006032871,130.2226958,5.2,281.2124,4294,103
0.006414441,110.2874246,5.2,258.5682,4295,103
0.007593031,92.22757447,5.2,291.7127,4296,103
0.001905607,138.3254504,5.2,353.3482,4297,103
0.002422081,104.1462011,5.2,478.8921,4298,103
0.003089568,131.2478578,5.2,309.0803,4299,103
0.015783847,136.7086496,5.2,256.9584,4300,103
0.013689629,131.9020493,5.2,377.0819,4301,103
0.006273187,111.2312531,5.2,363.2759,4302,103
0.00202008,99.7916313,5.2,504.4681,4303,103
0.004362489,111.2311599,5.5,206.55794,4304,104
0.002773184,79.6640082,5.5,336.31079,4305,104
0.003417577,105.6312707,5.5,248.68715,4306,104
0.001887438,84.0671267,5.5,576.61603,4307,104
0.005039796,80.90361822,5.5,228.0233,4308,104
0.010158455,59.53791483,5.5,432.8886,4309,104
0.018585277,56.62068315,5.5,274.5092,4310,104
0.004279004,68.63529421,5.5,333.0297,4311,104
0.008545481,78.49072003,5.5,265.5409,4312,104
0.006693578,63.76683123,5.5,420.4355,4313,104
0.008942499,55.31365794,5.5,307.42,4314,104
0.002325125,93.57765262,5.5,238.2027,4315,104
0.002763271,78.70078275,5.5,246.7284,4316,104
0.031609087,65.90997223,5.5,274.122,4317,104
0.004315833,88.06440957,5.5,270.7708,4318,104
0.002860195,105.2694963,5.5,281.2124,4319,104
0.003089958,85.73318136,5.5,258.5682,4320,104
0.009463355,68.18851256,5.5,291.7127,4321,104
0.004250589,123.6784806,5.5,256.9584,4322,104
0.021369459,84.6496099,5.5,421.7628,4323,104
0.005280837,70.18016806,5.2,243.39799,4324,105
0.001799276,67.64875036,5.2,363.31973,4325,105
0.014078916,56.59484079,5.2,206.55794,4326,105
0.040119952,37.36374976,5.2,336.31079,4327,105
0.00842488,48.32309413,5.2,480.68826,4328,105
0.051586375,42.82085541,5.2,243.66833,4329,105
0.034939016,48.19656381,5.2,248.68715,4330,105
0.004325529,60.09161407,5.2,131.13963,4331,105
0.011054445,40.97114248,5.2,245.74942,4332,105
0.013681771,47.9653974,5.2,228.96497,4333,105
0.013606669,51.90254114,5.2,275.56555,4334,105
0.003459441,70.97124241,5.2,185.37057,4335,105
0.002832102,60.23987906,5.2,215.21594,4336,105
0.00739766,89.67847142,5.2,274.5092,4337,105
0.001574933,85.59800061,5.2,333.0297,4338,105
0.007493079,73.48404806,5.2,265.5409,4339,105
0.002329323,67.62910589,5.2,420.4355,4340,105
0.011620398,66.1158183,5.2,307.42,4341,105
0.005100655,61.18430616,5.2,238.2027,4342,105
0.009289369,57.02745171,5.2,246.7284,4343,105
0.054439182,49.61912593,5.2,274.122,4344,105
0.011445591,52.85356572,5.2,270.7708,4345,105
0.011995496,56.81033222,5.2,281.2124,4346,105
0.042007038,42.54752,5.2,258.5682,4347,105
0.040223495,40.36022111,5.2,291.7127,4348,105
0.006307096,89.98068323,5.2,421.7628,4349,105
0.004658248,99.9633892,4.8,243.39799,4350,106
0.005966723,83.894132,4.8,206.55794,4351,106
0.00659914,45.74826995,4.8,336.31079,4352,106
0.001924097,25.93239851,4.8,480.68826,4353,106
0.005506387,62.36339684,4.8,243.66833,4354,106
0.013177714,70.51812297,4.8,248.68715,4355,106
0.002432758,84.84613248,4.8,131.13963,4356,106
0.004465803,43.56097682,4.8,245.74942,4357,106
0.003193947,55.43381959,4.8,228.96497,4358,106
0.007906881,68.14517885,4.8,275.56555,4359,106
0.002424664,85.88384064,4.8,215.21594,4360,106
0.001596626,114.7827044,4.8,228.0233,4361,106
0.001300403,96.28217834,4.8,432.8886,4362,106
0.008756339,85.87784135,4.8,274.5092,4363,106
0.002043279,91.30304028,4.8,333.0297,4364,106
0.007948604,87.75309353,4.8,265.5409,4365,106
0.006254428,73.17164293,4.8,420.4355,4366,106
0.011085339,64.39975034,4.8,307.42,4367,106
0.001302662,101.4985731,4.8,522.9963,4368,106
0.00250285,97.41073193,4.8,203.2111,4369,106
0.003160403,84.8266129,4.8,238.2027,4370,106
0.00264462,73.41287948,4.8,246.7284,4371,106
0.021024571,55.38112179,4.8,274.122,4372,106
0.004844978,74.33535374,4.8,270.7708,4373,106
0.003260651,84.03695039,4.8,281.2124,4374,106
0.011454567,60.86540552,4.8,258.5682,4375,106
0.013561281,35.87823496,4.8,291.7127,4376,106
0.010028741,103.8078549,4.8,421.7628,4377,106
0.036842825,98.24774426,5.9,243.39799,4378,107
0.006777476,112.2209128,5.9,363.31973,4379,107
0.034538349,105.454341,5.9,206.55794,4380,107
0.013727519,84.86245996,5.9,336.31079,4381,107
0.011194915,99.97530612,5.9,243.66833,4382,107
0.024131192,107.526038,5.9,248.68715,4383,107
0.005857587,124.7208365,5.9,127.1408,4384,107
0.004978124,122.4420021,5.9,131.13963,4385,107
0.005014173,105.075327,5.9,245.74942,4386,107
0.004166084,118.0188723,5.9,228.96497,4387,107
0.011802256,121.1786504,5.9,275.56555,4388,107
0.007425923,120.5917571,5.9,215.21594,4389,107
0.07423453,25.85293753,5.9,209.85481,4390,107
0.150693462,21.06742637,5.9,576.61603,4391,107
0.002157259,112.9559106,5.9,584.48499,4392,107
0.003071097,134.851921,5.9,477.51245,4393,107
0.006594775,125.6318167,5.9,394.61996,4394,107
0.001916341,155.1867203,5.9,351.03799,4395,107
0.003785325,134.311686,5.9,292.66544,4396,107
0.002100005,126.9053383,5.9,346.97205,4397,107
0.01336486,109.4269778,5.9,416.52783,4398,107
0.006724895,100.6008728,5.9,278.27405,4399,107
0.009526234,111.0375921,5.9,274.86993,4400,107
0.003732492,123.5488217,5.9,359.18896,4401,107
0.011827384,137.6544399,5.9,264.42551,4402,107
0.178490376,18.60353505,5.9,228.0233,4403,107
0.553260887,12.10185158,5.9,432.8886,4404,107
1.17538518,14.81374568,5.9,274.5092,4405,107
0.222727881,21.5401954,5.9,333.0297,4406,107
0.130695141,43.62369578,5.9,265.5409,4407,107
0.101840696,36.71781546,5.9,420.4355,4408,107
0.226047877,37.12972928,5.9,307.42,4409,107
0.030102341,64.64914906,5.9,522.9963,4410,107
0.007581914,91.33534709,5.9,272.6518,4411,107
0.063568644,74.75570731,5.9,203.2111,4412,107
0.065689363,73.14234782,5.9,238.2027,4413,107
0.063708264,59.1020968,5.9,246.7284,4414,107
0.2278094,57.72461781,5.9,274.122,4415,107
0.094958271,73.60052918,5.9,270.7708,4416,107
0.081800327,87.20475682,5.9,218.1334,4417,107
0.079328357,94.53064713,5.9,281.2124,4418,107
0.052022971,81.81660896,5.9,258.5682,4419,107
0.025914583,76.65002584,5.9,291.7127,4420,107
0.003261182,144.5469021,5.9,136.088,4421,107
0.003974542,156.1895677,5.9,119.6667,4422,107
0.003921967,126.3137767,5.9,316.2039,4423,107
0.003290745,116.0406977,5.9,298.9396,4424,107
0.031605964,99.52335961,5.9,89.19601,4425,107
0.003210014,138.9966973,5.9,259.5523,4426,107
0.001897778,121.3010397,5.9,661.4196,4427,107
0.041680011,103.3052739,5.9,156.3224,4428,107
0.003565587,125.3034182,5.9,325.5844,4429,107
0.0252545,114.9908484,5.9,146.4362,4430,107
0.007727066,118.8826815,5.9,120.869,4431,107
0.015968733,45.85575588,5.9,487.2012,4432,107
0.003390861,69.28931199,5.9,498.6939,4433,107
0.013598231,71.57089483,5.9,353.3482,4434,107
0.003325862,96.48363821,5.9,432.5877,4435,107
0.02577696,53.72943619,5.9,253.6669,4436,107
0.049116202,36.2367931,5.9,478.8921,4437,107
0.006652637,58.60603413,5.9,629.692,4438,107
0.039238793,68.61660523,5.9,309.0803,4439,107
0.2575266,70.91832464,5.9,256.9584,4440,107
0.004776762,95.11850551,5.9,523.1513,4441,107
0.005391331,86.99809654,5.9,386.0611,4442,107
0.021354118,77.98259216,5.9,377.0819,4443,107
0.033450164,53.65379746,5.9,363.2759,4444,107
0.259099743,36.90665458,5.9,421.7628,4445,107
0.014335217,71.06241321,5.9,327.6713,4446,107
0.010540906,39.07546257,5.9,504.4681,4447,107
0.004681278,145.2136203,5.9,253.933,4448,107
0.003508311,129.2175682,5.9,293.7617,4449,107
0.003098385,151.6015741,5.2,243.39799,4450,108
0.005259208,154.9831809,5.2,206.55794,4451,108
0.002379098,128.1720014,5.2,336.31079,4452,108
0.00229278,145.5405328,5.2,243.66833,4453,108
0.005913268,153.7952064,5.2,248.68715,4454,108
0.022679626,58.59299173,5.2,209.85481,4455,108
0.012478819,75.15927199,5.2,576.61603,4456,108
0.002491225,165.8262156,5.2,416.52783,4457,108
0.030542581,79.36040182,5.2,228.0233,4458,108
0.057629065,63.41458235,5.2,432.8886,4459,108
0.101663301,70.14588846,5.2,274.5092,4460,108
0.047551028,83.04629839,5.2,333.0297,4461,108
0.031334469,101.6260233,5.2,265.5409,4462,108
0.01816766,91.30498532,5.2,420.4355,4463,108
0.032111814,86.63956094,5.2,307.42,4464,108
0.004958043,121.954493,5.2,522.9963,4465,108
0.004439807,130.45535,5.2,203.2111,4466,108
0.005273255,127.0783353,5.2,238.2027,4467,108
0.009206643,112.310616,5.2,246.7284,4468,108
0.035478865,105.5660529,5.2,274.122,4469,108
0.009092491,125.4291601,5.2,270.7708,4470,108
0.00388801,141.6736084,5.2,218.1334,4471,108
0.00609964,145.632541,5.2,281.2124,4472,108
0.009907656,129.5549631,5.2,258.5682,4473,108
0.007631385,117.2264938,5.2,291.7127,4474,108
0.001585939,195.2799715,5.2,259.5523,4475,108
0.001776342,97.88043913,5.2,487.2012,4476,108
0.002000091,125.9010749,5.2,353.3482,4477,108
0.002358207,109.4309232,5.2,253.6669,4478,108
0.004210664,94.78645818,5.2,478.8921,4479,108
0.003076573,126.3227646,5.2,309.0803,4480,108
0.049522858,126.7366004,5.2,256.9584,4481,108
0.002894058,135.0999793,5.2,377.0819,4482,108
0.004761033,112.5289939,5.2,363.2759,4483,108
0.039056363,97.63522417,5.2,421.7628,4484,108
0.001921052,126.5289746,5.2,327.6713,4485,108
0.001237196,99.52142485,5.2,504.4681,4486,108
0.005968613,91.87973238,5.4,243.39799,4487,109
0.011855601,75.92171825,5.4,206.55794,4488,109
0.019612096,57.49543877,5.4,336.31079,4489,109
0.003760964,54.15401862,5.4,480.68826,4490,109
0.016150768,61.42703392,5.4,243.66833,4491,109
0.031850604,65.28906617,5.4,248.68715,4492,109
0.004281253,73.92246578,5.4,131.13963,4493,109
0.052083343,52.76369901,5.4,245.74942,4494,109
0.019718383,56.38188445,5.4,228.96497,4495,109
0.039384618,62.44992877,5.4,275.56555,4496,109
0.008992635,81.17122632,5.4,185.37057,4497,109
0.003441996,74.89371379,5.4,166.97049,4498,109
0.003627888,74.96079468,5.4,215.21594,4499,109
0.002136329,108.8318168,5.4,274.5092,4500,109
0.008015842,97.25903163,5.4,265.5409,4501,109
0.004902315,86.65274678,5.4,307.42,4502,109
0.004946627,85.42216653,5.4,238.2027,4503,109
0.005763385,81.35712662,5.4,246.7284,4504,109
0.013084943,72.19729221,5.4,274.122,4505,109
0.00645195,77.06317021,5.4,270.7708,4506,109
0.007401115,78.63052283,5.4,281.2124,4507,109
0.012984315,65.44933948,5.4,258.5682,4508,109
0.01450367,58.84544448,5.4,291.7127,4509,109
0.005673271,113.2142348,5.4,421.7628,4510,109
0.040885473,111.2067738,5.1,243.39799,4511,110
0.005046377,126.5613418,5.1,363.31973,4512,110
0.04066946,120.2374404,5.1,206.55794,4513,110
0.014201184,100.6064572,5.1,336.31079,4514,110
0.00711495,115.6926652,5.1,243.66833,4515,110
0.021806923,123.2857985,5.1,248.68715,4516,110
0.003392383,139.9276929,5.1,127.1408,4517,110
0.005398291,121.9058603,5.1,245.74942,4518,110
0.004591033,135.1936452,5.1,228.96497,4519,110
0.015374238,138.0088412,5.1,275.56555,4520,110
0.005052485,136.4055774,5.1,215.21594,4521,110
0.014152209,27.25781133,5.1,209.85481,4522,110
0.001954917,117.346665,5.1,584.48499,4523,110
0.003366734,140.0395702,5.1,477.51245,4524,110
0.004106688,131.4173681,5.1,394.61996,4525,110
0.001559658,141.8513396,5.1,292.66544,4526,110
0.008201283,117.026418,5.1,416.52783,4527,110
0.005565582,110.0776498,5.1,278.27405,4528,110
0.009295245,119.8153167,5.1,274.86993,4529,110
0.004290899,132.1523395,5.1,359.18896,4530,110
0.003102582,170.305637,5.1,390.56384,4531,110
0.001285396,163.4441773,5.1,410.40256,4532,110
0.110082776,18.51041124,5.1,228.0233,4533,110
0.048276568,20.78485151,5.1,432.8886,4534,110
0.325125825,27.00082623,5.1,274.5092,4535,110
0.159613173,31.36530979,5.1,333.0297,4536,110
0.092625667,54.23801365,5.1,265.5409,4537,110
0.054717571,49.54411618,5.1,420.4355,4538,110
0.123374927,51.10533046,5.1,307.42,4539,110
0.028862166,74.59533316,5.1,522.9963,4540,110
0.003932692,101.660647,5.1,272.6518,4541,110
0.056351995,86.02464945,5.1,203.2111,4542,110
0.062684657,85.60724271,5.1,238.2027,4543,110
0.049457898,72.00851082,5.1,246.7284,4544,110
0.524860535,72.17764755,5.1,274.122,4545,110
0.105041916,87.03873871,5.1,270.7708,4546,110
0.090805343,99.34944606,5.1,218.1334,4547,110
0.072092697,108.505395,5.1,281.2124,4548,110
0.028098446,96.62808374,5.1,258.5682,4549,110
0.02287945,92.51036719,5.1,291.7127,4550,110
0.001648497,135.5646786,5.1,316.2039,4551,110
0.003571099,126.2130047,5.1,298.9396,4552,110
0.007693082,110.947465,5.1,89.19601,4553,110
0.001396757,149.3398508,5.1,259.5523,4554,110
0.001343883,159.2545189,5.1,821.5139,4555,110
0.022739907,115.6635575,5.1,156.3224,4556,110
0.002844127,137.7277531,5.1,325.5844,4557,110
0.010627188,127.7275665,5.1,146.4362,4558,110
0.003859234,132.5482418,5.1,120.869,4559,110
0.006078988,44.08688114,5.1,487.2012,4560,110
0.009341319,73.71088462,5.1,353.3482,4561,110
0.014984034,55.05497506,5.1,253.6669,4562,110
0.026721361,37.53434331,5.1,478.8921,4563,110
0.003819484,64.1714462,5.1,629.692,4564,110
0.027677494,74.25983354,5.1,309.0803,4565,110
0.168846246,74.22003188,5.1,256.9584,4566,110
0.002955246,100.2113807,5.1,523.1513,4567,110
0.006284293,94.8682545,5.1,386.0611,4568,110
0.019581959,87.4636133,5.1,377.0819,4569,110
0.009487991,61.92151531,5.1,363.2759,4570,110
0.224530118,44.05676707,5.1,421.7628,4571,110
0.007151357,74.05431339,5.1,327.6713,4572,110
0.004264014,46.44890388,5.1,504.4681,4573,110
0.002249302,143.5067554,5.1,293.7617,4574,110
0.009499151,69.31085621,5,243.39799,4575,111
0.003050195,66.20227424,5,363.31973,4576,111
0.009346835,64.0727299,5,206.55794,4577,111
0.002446064,66.95741145,5,243.66833,4578,111
0.005959132,65.69255519,5,248.68715,4579,111
0.003229674,68.09673454,5,127.1408,4580,111
0.002475609,67.34982982,5,131.13963,4581,111
0.003778506,73.28785647,5,185.37057,4582,111
0.003021243,80.92886153,5,171.66423,4583,111
0.006288513,86.43666567,5,307.31921,4584,111
0.002018562,66.52944059,5,215.21594,4585,111
0.00178696,116.0828948,5,416.52783,4586,111
0.00729069,92.35742281,5,265.5409,4587,111
0.002984002,77.90464797,5,203.2111,4588,111
0.002123731,73.62931248,5,238.2027,4589,111
0.00328306,79.48145754,5,246.7284,4590,111
0.014397218,83.68306004,5,274.122,4591,111
0.00304982,71.57076472,5,270.7708,4592,111
0.003398163,72.65362376,5,218.1334,4593,111
0.008220044,65.34521765,5,281.2124,4594,111
0.004836965,69.47972761,5,258.5682,4595,111
0.003966279,78.65786687,5,136.088,4596,111
0.00389348,86.00587555,5,119.6667,4597,111
0.002341744,89.63688121,5,382.2518,4598,111
0.001370092,97.35685449,5,343.7977,4599,111
0.002613297,99.97851414,5,138.1374,4600,111
0.005625204,74.08343058,5,156.3224,4601,111
0.003286708,76.40030256,5,146.4362,4602,111
0.002451229,72.17476005,5,120.869,4603,111
0.002200424,133.3463535,5,399.9957,4604,111
0.001268637,162.8774864,5,323.0094,4605,111
0.001075009,134.0658198,5,353.3482,4606,111
0.00332734,110.0248741,5,309.0803,4607,111
0.008209529,125.8981923,5,256.9584,4608,111
0.001602001,95.77431134,5,363.2759,4609,111
0.009981717,105.08135,5,421.7628,4610,111
0.002870247,91.1414833,5,321.4917,4611,111
0.001745997,83.86935183,5,306.3208,4612,111
0.002429102,74.31959582,5,293.7617,4613,111
0.000770784,139.3322376,5,384.4722,4614,111
0.010006153,102.5284857,5.1,243.39799,4615,112
0.005013693,112.1930626,5.1,363.31973,4616,112
0.007619802,104.2859658,5.1,206.55794,4617,112
0.006322394,82.94141214,5.1,336.31079,4618,112
0.005505257,96.56951623,5.1,243.66833,4619,112
0.011757141,103.6746315,5.1,248.68715,4620,112
0.000998454,117.7850228,5.1,131.13963,4621,112
0.002636581,98.97640923,5.1,245.74942,4622,112
0.003554396,114.4878527,5.1,275.56555,4623,112
0.00165463,116.4727483,5.1,215.21594,4624,112
0.012706399,77.6951857,5.1,209.85481,4625,112
0.014369651,76.80347567,5.1,576.61603,4626,112
0.002415334,141.6358438,5.1,584.48499,4627,112
0.007462229,128.968157,5.1,416.52783,4628,112
0.001709237,114.8436444,5.1,278.27405,4629,112
0.002388576,127.2163196,5.1,274.86993,4630,112
0.022077057,71.16653774,5.1,228.0233,4631,112
0.01149344,63.68105541,5.1,432.8886,4632,112
0.124197966,58.44962327,5.1,274.5092,4633,112
0.05850752,60.30973461,5.1,333.0297,4634,112
0.07956893,65.99026528,5.1,265.5409,4635,112
0.03644067,58.5368555,5.1,420.4355,4636,112
0.084030663,56.9201698,5.1,307.42,4637,112
0.006908471,81.44155901,5.1,522.9963,4638,112
0.001364803,103.5478367,5.1,272.6518,4639,112
0.008679065,86.08573499,5.1,203.2111,4640,112
0.011858147,81.46905687,5.1,238.2027,4641,112
0.026218602,69.75179752,5.1,246.7284,4642,112
0.095710871,65.28590949,5.1,274.122,4643,112
0.025855846,79.21066924,5.1,270.7708,4644,112
0.006435249,94.55640972,5.1,218.1334,4645,112
0.015571049,96.12474051,5.1,281.2124,4646,112
0.024676512,82.47802555,5.1,258.5682,4647,112
0.025113587,76.15410034,5.1,291.7127,4648,112
0.002685369,108.1915976,5.1,89.19601,4649,112
0.002145319,151.5539389,5.1,259.5523,4650,112
0.001322968,131.1022992,5.1,661.4196,4651,112
0.007344938,109.1484104,5.1,156.3224,4652,112
0.001980071,92.28274265,5.1,487.2012,4653,112
0.003882535,92.83248083,5.1,253.6669,4654,112
0.010034833,79.60259876,5.1,478.8921,4655,112
0.003750087,95.6083921,5.1,309.0803,4656,112
0.017357092,103.3475558,5.1,256.9584,4657,112
0.0012376,106.3341186,5.1,386.0611,4658,112
0.006565092,93.75635591,5.1,377.0819,4659,112
0.014261867,77.50142091,5.1,363.2759,4660,112
0.081066593,69.7292909,5.1,421.7628,4661,112
0.003089848,104.2245138,5.1,327.6713,4662,112
0.003905228,70.42464682,5.1,504.4681,4663,112
0.004619132,97.11214387,5.4,243.39799,4664,113
0.006141192,80.57772055,5.4,206.55794,4665,113
0.010284265,59.97556805,5.4,336.31079,4666,113
0.003082344,52.8316286,5.4,480.68826,4667,113
0.009795613,64.97742103,5.4,243.66833,4668,113
0.014814708,69.12791226,5.4,248.68715,4669,113
0.002711693,77.94675665,5.4,131.13963,4670,113
0.013927398,54.03288001,5.4,245.74942,4671,113
0.014152963,57.8644613,5.4,228.96497,4672,113
0.026072748,65.14620099,5.4,275.56555,4673,113
0.007841198,84.9191099,5.4,185.37057,4674,113
0.004071965,101.0148486,5.4,265.5409,4675,113
0.002412858,88.60716622,5.4,307.42,4676,113
0.002656036,90.04338557,5.4,238.2027,4677,113
0.002758488,85.19136777,5.4,246.7284,4678,113
0.007580778,74.83158359,5.4,274.122,4679,113
0.004171511,81.34223041,5.4,270.7708,4680,113
0.003918879,83.43406194,5.4,281.2124,4681,113
0.008691233,69.14969391,5.4,258.5682,4682,113
0.00522672,60.22533532,5.4,291.7127,4683,113
0.003798232,153.6350953,5.4,256.9584,4684,113
0.00462948,116.9986181,5.4,421.7628,4685,113
0.007169083,115.3622282,5.9,243.39799,4686,114
0.00381331,101.5108065,5.9,363.31973,4687,114
0.021965125,94.99826325,5.9,206.55794,4688,114
0.006787194,92.66699125,5.9,336.31079,4689,114
0.003261394,81.03238278,5.9,480.68826,4690,114
0.010788977,85.56864747,5.9,243.66833,4691,114
0.033195766,83.51979564,5.9,248.68715,4692,114
0.013728685,93.22820983,5.9,127.1408,4693,114
0.019630746,80.59759031,5.9,131.13963,4694,114
0.011825527,76.25668098,5.9,245.74942,4695,114
0.02590172,67.9506422,5.9,228.96497,4696,114
0.069011381,70.02629802,5.9,275.56555,4697,114
0.028910021,63.67957084,5.9,290.70941,4698,114
0.081399552,76.29218101,5.9,185.37057,4699,114
0.036592965,80.17117287,5.9,171.66423,4700,114
0.045007155,55.92334985,5.9,166.97049,4701,114
0.04963345,68.96248036,5.9,255.86218,4702,114
0.101858716,56.16929788,5.9,389.23804,4703,114
0.025554856,82.75325378,5.9,144.11224,4704,114
0.06316557,66.30492049,5.9,165.19353,4705,114
0.005221431,82.90035361,5.9,743.37653,4706,114
0.025995195,82.21460856,5.9,307.31921,4707,114
0.015169123,83.20222255,5.9,215.21594,4708,114
0.005766954,141.167999,5.9,265.5409,4709,114
0.003831848,122.5400494,5.9,246.7284,4710,114
0.005428703,116.2423557,5.9,274.122,4711,114
0.006603374,104.1557827,5.9,281.2124,4712,114
0.007036216,99.73094494,5.9,258.5682,4713,114
0.008126898,99.04274168,5.9,136.088,4714,114
0.013052598,100.7809495,5.9,119.6667,4715,114
0.002580653,95.64452776,5.9,615.7157,4716,114
0.018144087,97.70044267,5.9,262.0394,4717,114
0.003158521,104.489383,5.9,458.2165,4718,114
0.00640832,108.0896167,5.9,382.2518,4719,114
0.01193837,120.8839988,5.9,138.1374,4720,114
0.002889512,119.6130502,5.9,375.5872,4721,114
0.005376193,134.4630479,5.9,99.70285,4722,114
0.007353377,132.411834,5.9,89.19601,4723,114
0.008483213,123.3022207,5.9,156.3224,4724,114
0.005723245,123.2090921,5.9,146.4362,4725,114
0.005582874,112.7864067,5.9,120.869,4726,114
0.001939567,140.0195102,5.9,399.9957,4727,114
0.005020472,139.8147672,5.9,309.6915,4728,114
0.014245034,146.9620533,5.9,199.3158,4729,114
0.004689497,179.4483761,5.9,323.0094,4730,114
0.005032746,157.8641174,5.9,421.7628,4731,114
0.008148895,139.5352968,5.9,253.933,4732,114
